id,question,gold,extractive,generative,score,margin,generative_truncated,extractive_token_f1,generative_token_f1,extractive_fuzzy,generative_fuzzy,route,hybrid_prediction,hybrid_token_f1,hybrid_fuzzy
368,ঝাড়শিম চাষে প্রতি হেক্টরে কত চারা প্রয়োজন?,"প্রতি হেক্টর জমিতে চারার প্রয়োজন ১,১১,১১১ (এক লক্ষ এগার হাজার একশত এগার) টি।",প্রতি হেক্টর জমিতে চারার প্রয়োজন ৩৭০০০টি।,"প্রতি হেক্টর জমিতে ঝাড়শিম চাষে চারার প্রয়োজন ১,১১,১১১ টি।",2.8515625,0.03515625,False,0.47619047619047616,0.6923076923076923,0.8918918918918919,0.8737864077669903,extractive,প্রতি হেক্টর জমিতে চারার প্রয়োজন ৩৭০০০টি।,0.47619047619047616,0.8918918918918919
369,অড়হর চাষে কী পরিমাণ ফলন পাওয়া যায়?,অনুকুল আবহাওয়া ও যথাযথ যত্ন নিলে ফলন হেক্টর প্রতি ২.০ টন পর্যন্ত পাওয়া যেতে পারে।,অড়হর জাতের বীজের ফলন প্রতি হেক্টরে ১.৫-১.৮ টন।,অড়হর জাতের বীজের ফলন প্রতি হেক্টরে ১.৫-১.৮ টন এবং অনুকুল আবহাওয়া ও যথাযথ যত্ন নিলে ফলন হেক্টর প্রতি ২.০ টন পর্যন্ত পাওয়া যেতে পারে।,5.71484375,6.67041015625,False,0.2222222222222222,0.7272727272727273,0.4761904761904762,1.0,extractive,অড়হর জাতের বীজের ফলন প্রতি হেক্টরে ১.৫-১.৮ টন।,0.2222222222222222,0.4761904761904762
378,বারি মরিচ-৬-এর পাতার বৈশিষ্ট্য কী?,কাণ্ড ও পাতার অক্ষ কালচে রং দ্বারা আবৃত থাকে।,"বারি মরিচ-৬ কাঁচা অবস্থায় গাঢ় কালচে, ফলের গায়ের পার্শ্বে আংশিক বা সামগ্রিক (মৌসুম ভেদে) কালচে রং থাকে এবং পরিপক্ক অবস্থায় উজ্জ্বল, গাঢ় লাল রং বিশিষ্ট।",কাণ্ড ও পাতার অক্ষ কালচে রং দ্বারা আবৃত থাকে।,4.0234375,9.26953125,False,0.17142857142857146,1.0,0.456140350877193,1.0,extractive,"বারি মরিচ-৬ কাঁচা অবস্থায় গাঢ় কালচে, ফলের গায়ের পার্শ্বে আংশিক বা সামগ্রিক (মৌসুম ভেদে) কালচে রং থাকে এবং পরিপক্ক অবস্থায় উজ্জ্বল, গাঢ় লাল রং বিশিষ্ট।",0.17142857142857146,0.456140350877193
384,মরিচ বপন বা রোপণে কী দূরত্ব রাখতে হয়?,সারি থেকে সারি ৫০ সে.মি. এবং গাছ থেকে গাছ ৫০ সে.মি. দূরত্বে বপন করতে হবে।,"বপন/রোপণ দূরত্ব মরিচের স্বাভাবিক সারি (৬০ সেমি × ৫০ সেমি),পাতা জাতীয় সবজি (২০ সেমি) বপন/রোপণ পদ্ধতি দুই সারি মরিচের মাঝে দুই সারিপাতা জাতীয় সবজির বীজ বপন করা হয়।",সারি থেকে সারি ৫০ সে.মি. এবং গাছ থেকে গাছ ৫০ সে.মি. দূরত্বে বপন করতে হবে।,6.22265625,7.8896484375,False,0.1702127659574468,1.0,0.43037974683544306,1.0,extractive,"বপন/রোপণ দূরত্ব মরিচের স্বাভাবিক সারি (৬০ সেমি × ৫০ সেমি),পাতা জাতীয় সবজি (২০ সেমি) বপন/রোপণ পদ্ধতি দুই সারি মরিচের মাঝে দুই সারিপাতা জাতীয় সবজির বীজ বপন করা হয়।",0.1702127659574468,0.43037974683544306
389,বারি কফি-১-এর রং বা বর্ণ কেমন?,উভয় প্রকার কফির ফুল সাদা রঙের হয়।,উভয় প্রকার কফির ফুল সাদা রঙের হয়।,"বারি কফি-১-এর ফুল সাদা রঙের হয়, বিন/বীজ সবুজাভ বাদামী রং ধারণ করে এবং পাকা অবস্থায় ফল লাল বর্ণ ধারণ করে।",-2.298828125,2.912109375,False,1.0,0.26666666666666666,1.0,0.6666666666666665,generative,"বারি কফি-১-এর ফুল সাদা রঙের হয়, বিন/বীজ সবুজাভ বাদামী রং ধারণ করে এবং পাকা অবস্থায় ফল লাল বর্ণ ধারণ করে।",0.26666666666666666,0.6666666666666665
394,"টমেটোর সমন্বিত আগাছা ব্যবস্থাপনার আগাছা পুষ্টি, স্থান ও সূর্যালোকের ওপর কী প্রভাব ফেলে?","আগাছা দ্রুত বৃদ্ধি লাভ করে এবং টমেটোর সাথে প্রতিযোগিতা করে পুষ্টি উপাদান, স্থান ও সূর্যালোক গ্রহণ করে।","আগাছা দ্রুত বৃদ্ধি লাভ করে এবং টমেটোর সাথে প্রতিযোগিতা করে পুষ্টি উপাদান, স্থান ও সূর্যালোক গ্রহণ করে।","আগাছা দ্রুত বৃদ্ধি লাভ করে এবং টমেটোর সাথে প্রতিযোগিতা করে পুষ্টি উপাদান, স্থান ও সূর্যালোক গ্রহণ করে।",1.880859375,0.9150390625,False,1.0,1.0,1.0,1.0,extractive,"আগাছা দ্রুত বৃদ্ধি লাভ করে এবং টমেটোর সাথে প্রতিযোগিতা করে পুষ্টি উপাদান, স্থান ও সূর্যালোক গ্রহণ করে।",1.0,1.0
396,কফি বিষয়ে কফির চারা তৈরির পদ্ধতি সম্পর্কে কী তথ্য আছে?,কফির চারা বীজ ও অঙ্গজ উপায়ে করা হয়ে থাকে।,কফির চারা বীজ ও অঙ্গজ উপায়ে করা হয়ে থাকে।,কফির চারা বীজ ও অঙ্গজ উপায়ে করা হয়ে থাকে। কফির বীজ থেকে সবচেয়ে কম খরচে ও সহজে চারা উৎপাদন করা যায়। বীজ বপনের ৩০-৪০ দিনের পর চারা গজায়।,2.46484375,4.3994140625,False,1.0,0.4736842105263158,1.0,1.0,extractive,কফির চারা বীজ ও অঙ্গজ উপায়ে করা হয়ে থাকে।,1.0,1.0
399,চুইঝাল সম্পর্কে পলিব্যাগ বিষয়ে কী বলা হয়েছে?,বাণিজ্যিকভাবে চুইঝালের বিভিন্ন কাটিং পলিব্যাগে চারা তৈরি করা হয়।,বাণিজ্যিকভাবে চুইঝালের বিভিন্ন কাটিং পলিব্যাগে চারা তৈরি করা হয়।,"পলিব্যাগে চারা তৈরির ক্ষেত্রে একটি, দুইটি বা তিনটি গিট সম্পন্ন লতার কাটিং নেয়া হয়। পলিব্যাগ উৎপাদিত চারা পরবর্তীতে মূল জমিতে রোপণ করা হয়।",-0.373291015625,6.216552734375,False,1.0,0.3125,1.0,0.6086956521739131,generative,"পলিব্যাগে চারা তৈরির ক্ষেত্রে একটি, দুইটি বা তিনটি গিট সম্পন্ন লতার কাটিং নেয়া হয়। পলিব্যাগ উৎপাদিত চারা পরবর্তীতে মূল জমিতে রোপণ করা হয়।",0.3125,0.6086956521739131
410,বারি বার্লি-১০-এর বীজ বা দানার বৈশিষ্ট্য কী?,বৈশিষ্ট্য জাতটির শীষ ছয় সারি বিশিষ্ট ও দানা খোসামুক্ত।,বৈশিষ্ট্য জাতটির শীষ ছয় সারি বিশিষ্ট ও দানা খোসামুক্ত।,বারি বার্লি-১০-এর বীজ বা দানার বৈশিষ্ট্য হল শীষ ছয় সারি বিশিষ্ট ও দানা খোসামুক্ত এবং হাজার দানার ওজন ৩৬-৪০ গ্রাম।,-3.255859375,1.767578125,False,1.0,0.5,1.0,0.9306930693069307,generative,বারি বার্লি-১০-এর বীজ বা দানার বৈশিষ্ট্য হল শীষ ছয় সারি বিশিষ্ট ও দানা খোসামুক্ত এবং হাজার দানার ওজন ৩৬-৪০ গ্রাম।,0.5,0.9306930693069307
423,জোয়ার বীজ শোধনের নির্দেশনা কী?,বীজকে রোগবালাই মুক্ত করার জন্য বীজ বপনের আগে বীজ শোধন করা উচিত।,বীজকে রোগবালাই মুক্ত করার জন্য বীজ বপনের আগে বীজ শোধন করা উচিত।,বীজ বপনের আগে বীজ শোধন করা উচিত।,-2.8984375,4.0234375,False,1.0,0.7368421052631579,1.0,1.0,generative,বীজ বপনের আগে বীজ শোধন করা উচিত।,0.7368421052631579,1.0
424,বারি পানিকচু-৯ সম্পর্কে রান্নার পর লতির বৈশিষ্ট্য বিষয়ে কী বলা হয়েছে?,রান্না করলে লতি সমানভাবে সিদ্ধ হয় এবং খেতে সুস্বাদু।,বারি পানিকচু-৯ এর প্রধান ভক্ষণযোগ্য অংশ হলো লতি।,রান্না করলে লতি সমানভাবে সিদ্ধ হয় এবং খেতে সুস্বাদু।,0.9404296875,2.533203125,False,0.1111111111111111,1.0,0.3838383838383838,1.0,generative,রান্না করলে লতি সমানভাবে সিদ্ধ হয় এবং খেতে সুস্বাদু।,1.0,1.0
426,বারি পানিকচু-৯ বিষয়ে রান্নার পর লতির বৈশিষ্ট্য সম্পর্কে কী তথ্য আছে?,রান্না করলে লতি সমানভাবে সিদ্ধ হয় এবং খেতে সুস্বাদু।,রান্না করলে লতি সমানভাবে সিদ্ধ হয় এবং খেতে সুস্বাদু।,রান্না করলে বারি পানিকচু-৯ বিষয়ক লতি সমানভাবে সিদ্ধ হয়।,-1.3232421875,0.0595703125,False,1.0,0.631578947368421,1.0,0.7906976744186046,generative,রান্না করলে বারি পানিকচু-৯ বিষয়ক লতি সমানভাবে সিদ্ধ হয়।,0.631578947368421,0.7906976744186046
429,বেগুনের সাথে পেঁয়াজ ও রসুন আন্তঃফসল চাষে পানি জমে থাকা নিয়ে কী বলা হয়েছে?,বেগুন ও পেঁয়াজ এবং বেগুন ও রসুন আন্তঃফসল জলাবদ্ধতা সহ্য করতে পারে না।,বেগুন ও পেঁয়াজ এবং বেগুন ও রসুন আন্তঃফসল জলাবদ্ধতা সহ্য করতে পারে না।,পানি যাতে জমিতে না জমে থাকে সেজন্য পানি নিষ্কাশনের জন্য জমির চারপাশের পানি নিষ্কাশনের জন্য নালা রাখতে হবে।,0.43408203125,3.38720703125,False,1.0,0.06451612903225808,1.0,0.4142857142857143,generative,পানি যাতে জমিতে না জমে থাকে সেজন্য পানি নিষ্কাশনের জন্য জমির চারপাশের পানি নিষ্কাশনের জন্য নালা রাখতে হবে।,0.06451612903225808,0.4142857142857143
433,বারি অড়হর-১ সাধারণত কতদিনে জীবনচক্র সম্পন্ন করে?,ফল প্রায় একই সাথে পরিপক্ক হয় এবং জীবনকাল ২৫০-২৬০ দিন।,সংগ্রহের সময়: বীজ বপনের ২৫০-২৬০ দিন পর (ফেব্রুয়ারী মাসের ২য় সপ্তাহ) অড়হর পরিপক্ক হয়।,বারি অড়হর-১ সাধারণত ২৫০-২৬০ দিনে জীবনচক্র সম্পন্ন করে।,0.26220703125,3.45361328125,False,0.3846153846153846,0.1904761904761905,0.5974025974025974,0.5185185185185186,generative,বারি অড়হর-১ সাধারণত ২৫০-২৬০ দিনে জীবনচক্র সম্পন্ন করে।,0.1904761904761905,0.5185185185185186
447,সুপারি সম্পর্কে সারি ও চারার দূরত্ব বিষয়ে কী বলা হয়েছে?,বগার্কৃতি পদ্ধতিতে সারি থেকে সারির দূরত্ব ২.৫ মিটার এবং চারা থেকে চারার দূরত্ব ২.৫ মিটার।,বগার্কৃতি পদ্ধতিতে সারি থেকে সারির দূরত্ব ২.৫ মিটার এবং চারা থেকে চারার দূরত্ব ২.৫ মিটার।,সুপারি সম্পর্কে বীজ রোপণের সময় সারি থেকে সারির দূরত্ব ৩০ সে.মি. এবং বীজ থেকে বীজের দূরত্ব হবে ২৫ সেমি।,3.341796875,1.359375,False,1.0,0.37837837837837834,1.0,0.5960264900662251,extractive,বগার্কৃতি পদ্ধতিতে সারি থেকে সারির দূরত্ব ২.৫ মিটার এবং চারা থেকে চারার দূরত্ব ২.৫ মিটার।,1.0,1.0
457,অড়হর কোথায় বা কী কাজে উপযোগী?,"কিন্তু লবণাক্ত, ক্ষারযুক্ত এবং জলাবদ্ধ মাটি অড়হর চাষের জন্য উপযোগী নয়।","মাটির পিএইচ মাত্রা ৫.৫ থেকে ৭.৫ সহ পূর্ণ রোদ, উর্বর এবং সুনিষ্কাশিত দোআঁশ মাটি অড়হর চাষের জন্য সবচেয়ে উপযোগী।","অড়হর বাংলাদেশের প্রায় সকল অঞ্চলে চাষ উপযোগী। পিএইচ মাত্রা ৫.৫ থেকে ৭.৫ সহ পূর্ণ রোদ, উর্বর এবং সুনিষ্কাশিত দোআঁশ মাটি অড়হর চাষের জন্য সবচেয়",-1.8251953125,0.7763671875,True,0.37499999999999994,0.3243243243243243,0.6274509803921569,0.6274509803921569,generative,"অড়হর বাংলাদেশের প্রায় সকল অঞ্চলে চাষ উপযোগী। পিএইচ মাত্রা ৫.৫ থেকে ৭.৫ সহ পূর্ণ রোদ, উর্বর এবং সুনিষ্কাশিত দোআঁশ মাটি অড়হর চাষের জন্য সবচেয়",0.3243243243243243,0.6274509803921569
465,মরিচের সাথে পাতা জাতীয় সবজি আন্তঃফসল প্রযুক্তি কোথায় বা কোন ক্ষেত্রে উপযোগী?,"প্রযুক্তিটি কুষ্টিয়া, যশোর, পাবনা, জামালপুরও কুমিলাজেলায় প্রয়োগ করা যেতে পারে।",মরিচ একটি দীর্ঘ মেয়াদী ফসল এবং সারি থেকে সারির দূরত্ব বেশি হওয়ায় স্বল্প জীবনকালীন পাতা জাতীয় সবজি (৩০-৩৫ দিন) অতি সহজেই আন্তঃফসল হিসাবে চাষ করা হয়।,"মরিচের সাথে পাতা জাতীয় সবজি আন্তঃফসল প্রযুক্তি কুষ্টিয়া, যশোর, পাবনা, জামালপুরও কুমিলাজেলায় বা এই ক্ষেত্রে উপযোগী হতে পারে।",0.8623046875,4.8935546875,False,0.05405405405405406,0.42857142857142855,0.3185840707964601,0.768,generative,"মরিচের সাথে পাতা জাতীয় সবজি আন্তঃফসল প্রযুক্তি কুষ্টিয়া, যশোর, পাবনা, জামালপুরও কুমিলাজেলায় বা এই ক্ষেত্রে উপযোগী হতে পারে।",0.42857142857142855,0.768
482,বারি ডাঁটা-৪ চাষে কী পরিমাণ ফলন পাওয়া যায়?,শাক হিসেবে হেক্টর প্রতি গড় ফলন ১২-১৫ টন এবং ডাঁটা হিসেবে হেক্টর প্রতি গড় ফলন ৫০-৫২ টন।,শাক হিসেবে হেক্টর প্রতি গড় ফলন ১২-১৫ টন এবং ডাঁটা হিসেবে হেক্টর প্রতি গড় ফলন ৫০-৫২ টন।,হেক্টর প্রতি গড় ফলন ৫০-৫২ টন ডাঁটা হিসেবে এবং ১২-১৫ টন শাক হিসেবে ফলন পাওয়া যায়।,0.1387939453125,2.4884033203125,False,1.0,0.8648648648648649,1.0,1.0,generative,হেক্টর প্রতি গড় ফলন ৫০-৫২ টন ডাঁটা হিসেবে এবং ১২-১৫ টন শাক হিসেবে ফলন পাওয়া যায়।,0.8648648648648649,1.0
484,লটকন কীভাবে চাষ বা বপন করতে হবে?,যেকোনো প্রকার মাটিতে লটকন এর চাষ করা যায়।,যেকোনো প্রকার মাটিতে লটকন এর চাষ করা যায়।,লটকন চাষ করার জন্য প্রথমে ৬০ সেমি × ৬০ সেমি × ৬০ সেমি আকারের গর্ত করতে হবে এবং চারা গর্তের ঠিক মাঝখানে খাড়াভাবে লাগাতে হবে এবং চারার চারিদিকের মাটি হাত �,1.86328125,8.390625,True,1.0,0.11111111111111112,1.0,0.36363636363636365,extractive,যেকোনো প্রকার মাটিতে লটকন এর চাষ করা যায়।,1.0,1.0
487,বারি কফি-১ কোথায় বা কী কাজে উপযোগী?,খরা সহিষ্ণু ও আংশিক ছায়াযুক্ত স্থানে বিশেষভাবে অন্য ফল বাগানের ভিতরে চাষ উপযোগী।,ফল বাগানের ভিতরে বা বাণিজ্যিকভাবে কফি উৎপাদনের ক্ষেত্রে চারা সংখ্যা কম বেশি হয়ে থাকে।,বারি কফি-১ খরা সহিষ্ণু ও আংশিক ছায়াযুক্ত স্থানে বিশেষভাবে অন্য ফল বাগানের ভিতরে চাষ উপযোগী এবং ফল বাগানের ভিতরে বা বাণিজ্যিকভাবে কফি উৎপাদনের ক্ষেত্রেও,-5.9609375,0.3515625,True,0.22222222222222224,0.6842105263157895,0.5212121212121212,1.0,generative,বারি কফি-১ খরা সহিষ্ণু ও আংশিক ছায়াযুক্ত স্থানে বিশেষভাবে অন্য ফল বাগানের ভিতরে চাষ উপযোগী এবং ফল বাগানের ভিতরে বা বাণিজ্যিকভাবে কফি উৎপাদনের ক্ষেত্রেও,0.6842105263157895,1.0
491,বারি আলু-১০৩-এর শুষ্ক পদার্থ সম্পর্কে কী তথ্য আছে?,শুষ্ক পদার্থ ২০% এর উপরে যা অনুকূল পরিবেশে ২২% পর্যন্ত হয়।,শুষ্ক পদার্থের পরিমাণ ২৮.৫৬ ± ১।,শুষ্ক পদার্থ ২০% এর উপরে যা অনুকূল পরিবেশে ২২% পর্যন্ত হয়।,-3.296875,2.359375,False,0.11764705882352942,1.0,0.49411764705882355,1.0,generative,শুষ্ক পদার্থ ২০% এর উপরে যা অনুকূল পরিবেশে ২২% পর্যন্ত হয়।,1.0,1.0
507,জোয়ার ফসল সংগ্রহের নির্দেশনা কী?,এছাড়া দু' একটি বীজ দাঁতে কাটার পর 'কট' করে শব্দ হলে বুঝতে হবে ফসল কাটার উপযুক্ত সময় হয়েছে।,"জোয়ার এমন একটি ফসল যা কম উর্বর, অধিক কাদাযুক্ত অগভীর মাটি যেখানে ভুট্টা উৎপাদন সহজ নয় সে সকল জমিতে চাষাবাদ হয়।",দু'একটি বীজ দাঁতে কাটার পর 'কট' করে শব্দ হলে বুঝতে হবে ফসল কাটার উপযুক্ত সময় হয়েছে।,-1.1103515625,1.9716796875,False,0.10256410256410256,0.9714285714285714,0.4123711340206186,1.0,generative,দু'একটি বীজ দাঁতে কাটার পর 'কট' করে শব্দ হলে বুঝতে হবে ফসল কাটার উপযুক্ত সময় হয়েছে।,0.9714285714285714,1.0
513,আলুর টিউবার মথ ব্যবস্থাপনার পোকামাকড় বা ক্ষতিকর প্রাণী ব্যবস্থাপনায় কী বলা হয়েছে?,আর্থ-সামাজিক প্রেক্ষাপট: প্রযুক্তি ব্যবহারে আলুর সুতলি পোকা দমন করার মাধ্যমে আলুর সংগ্রহোত্তর ক্ষতি কমানো সম্ভব।,উল্লেখযোগ্য বৈশিষ্ট্য: পোকামাকড় ও রোগমুক্ত টিউবার সংগ্রহ করে ঘরে উত্তম বাতাস চলাচল করে এমন স্থানে আলু সংরক্ষণ করতে হবে।,"আর্থ-সামাজিক প্রেক্ষাপট বলে যে, প্রযুক্তি ব্যবহারে আলুর সুতলি পোকা দমন করার মাধ্যমে আলুর সংগ্রহোত্তর ক্ষতি কমানো সম্ভব।",-0.86083984375,3.35400390625,False,0.0,0.9411764705882353,0.3835616438356164,1.0,generative,"আর্থ-সামাজিক প্রেক্ষাপট বলে যে, প্রযুক্তি ব্যবহারে আলুর সুতলি পোকা দমন করার মাধ্যমে আলুর সংগ্রহোত্তর ক্ষতি কমানো সম্ভব।",0.9411764705882353,1.0
514,কাসাভা বিষয়ে কন্দের ফলন সম্পর্কে কী তথ্য আছে?,জাতটির কন্দের গড় ফলন ৫৪.৩১ টন/হেক্টর।,জাতটির কন্দের গড় ফলন ৫৪.৩১ টন/হেক্টর।,কাসাভার কন্দের গড় ফলন ৫৪.৩১ টন/হেক্টর। সঠিকভাবে পরিচর্যা করলে ফলন হেক্টরপ্রতি ৪০-৬০ টন সহজেই পাওয়া সম্ভব। কন্দ গাছের সাথে সংরক্ষিত থাকে এবং প্রয�,1.3173828125,2.9716796875,True,1.0,0.411764705882353,1.0,0.8955223880597015,extractive,জাতটির কন্দের গড় ফলন ৫৪.৩১ টন/হেক্টর।,1.0,1.0
516,বারি সুপারি-১-এর খোসাসহ একক কাঁচা সুপারির গড় ওজন কত?,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৩৫.৬৭ গ্রাম।,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৩৫.৬৭ গ্রাম।,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৩৫.৬৭ গ্রাম।,7.39453125,2.8515625,False,1.0,1.0,1.0,1.0,extractive,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৩৫.৬৭ গ্রাম।,1.0,1.0
520,বারি মুখীকচু-৩-এর জীবনকাল কত?,খাওয়ার উপযোগী সংগ্রহকাল ২৩০-২৬০ দিন এবং বীজের জন্য জীবনকাল ২৭০-৩০০ দিন।,"মাঠে ফসলের জীবনকাল: ২৩০-২৬০ দিন (খাওয়ার উপযোগী), ২৭০-৩০০ দিন (বীজ হইতে বীজ)।",বারি মুখীকচু-৩-এর খাওয়ার উপযোগী সংগ্রহকাল ২৩০-২৬০ দিন এবং বীজের জন্য জীবনকাল ২৭০-৩০০ দিন।,-5.20703125,0.06640625,False,0.6666666666666666,0.8666666666666666,0.8076923076923077,1.0,generative,বারি মুখীকচু-৩-এর খাওয়ার উপযোগী সংগ্রহকাল ২৩০-২৬০ দিন এবং বীজের জন্য জীবনকাল ২৭০-৩০০ দিন।,0.8666666666666666,1.0
522,বারি আলু-১০৪-এর গাছের উচ্চতা কত?,গাছ মধ্যম উচ্চতা সম্পন্ন ইন্টারমিডিয়েট টাইপ এবং গড়ে ৩-৫টি কাণ্ড থাকে।,গাছের উচ্চতা সাধারণতঃ ১০-১২ মিটার পর্যন্ত হয়ে থাকে।,গাছ মধ্যম উচ্চতা সম্পন্ন ইন্টারমিডিয়েট টাইপ এবং গড়ে ৩-৫টি কাণ্ড থাকে।,-1.4833984375,1.0205078125,False,0.1904761904761905,1.0,0.4132231404958678,1.0,generative,গাছ মধ্যম উচ্চতা সম্পন্ন ইন্টারমিডিয়েট টাইপ এবং গড়ে ৩-৫টি কাণ্ড থাকে।,1.0,1.0
526,আলু চাষে সার প্রয়োগের পর সঙ্গে সঙ্গে কী করতে হবে?,সার প্রয়োগের পর সাথে সাথে সার ও বীজ মাটি দিয়ে ভেলী তুলে ঢেকে দিতে হবে।,সার প্রয়োগের পর সাথে সাথে সার ও বীজ মাটি দিয়ে ভেলী তুলে ঢেকে দিতে হবে।,সার প্রয়োগের পর সাথে সাথে সার ও বীজ মাটি দিয়ে ভেলী তুলে ঢেকে দিতে হবে।,2.1015625,0.9404296875,False,1.0,1.0,1.0,1.0,extractive,সার প্রয়োগের পর সাথে সাথে সার ও বীজ মাটি দিয়ে ভেলী তুলে ঢেকে দিতে হবে।,1.0,1.0
527,জোয়ার বীজ বা দানা সম্পর্কে কী তথ্য আছে?,জোয়ারের দানা বিভিন্ন রং এর হয়ে থাকে।,"জোয়ার এমন একটি ফসল যা কম উর্বর, অধিক কাদাযুক্ত অগভীর মাটি যেখানে ভুট্টা উৎপাদন সহজ নয় সে সকল জমিতে চাষাবাদ হয়।",জোয়ারের দানা বিভিন্ন রং এর হয়ে থাকে।,-0.0787353515625,1.1409912109375,False,0.0,1.0,0.2837837837837837,1.0,generative,জোয়ারের দানা বিভিন্ন রং এর হয়ে থাকে।,1.0,1.0
530,বারি ঝাড়শীম-৪-এর বীজের ফলন কত?,হেক্টর প্রতি পডের গড় ফলন ৩৭.৮২ টন এবং বীজের ফলন ১৬.৪৯ টন।,হেক্টর প্রতি পডের গড় ফলন ৩৭.৮২ টন এবং বীজের ফলন ১৬.৪৯ টন।,বারি ঝাড়শীম-৪-এর বীজের ফলন ১৬.৪৯ টন।,-0.75390625,2.466796875,False,1.0,0.43478260869565216,1.0,0.6666666666666665,generative,বারি ঝাড়শীম-৪-এর বীজের ফলন ১৬.৪৯ টন।,0.43478260869565216,0.6666666666666665
533,কাসাভা চাষে কোন সার কত পরিমাণে দিতে হবে?,সম্পূর্ণ গোবর সার (১০.১৫ টন) ও টিএসপি (১২৫ কেজি) শেষ জমি চাষের সময় ভালভাবে মাটির সাথে মিশিয়ে দিতে হয়।,"সার ও সেচ ব্যবস্থাপনা: চারা রোপণের কমপক্ষে ১০-১৫ দিন আগে গর্ত প্রতি ১০ কেজি পচা গোবর সার, ১১৫ গ্রাম টিএসপি, ১০০ গ্রাম এমওপি সার মিশিয়ে দিয়ে গর্ত ভরাট করে রেখে দিতে হয়।",সম্পূর্ণ গোবর সার (১০.১৫ টন) ও টিএসপি (১২৫ কেজি) শেষ জমি চাষের সময় ভালভাবে মাটির সাথে মিশিয়ে দিতে হয়।,-1.5712890625,0.240234375,False,0.37735849056603776,1.0,0.625,1.0,generative,সম্পূর্ণ গোবর সার (১০.১৫ টন) ও টিএসপি (১২৫ কেজি) শেষ জমি চাষের সময় ভালভাবে মাটির সাথে মিশিয়ে দিতে হয়।,1.0,1.0
534,বারি অড়হর-১-এর কাণ্ড সম্পর্কে কী তথ্য আছে?,গাছের কাণ্ড গোড়ার দিকে কাষ্ঠল বর্ণের এবং উপরের দিকে সবুজ।,এ লাইনটির কাণ্ড তুলনামূলকভাবে শক্ত ও মজবুত তাই ঝড়-বাতাসে সহজে হেলে ও ভেঙ্গে পড়েনা এবং তেমন রোগ ও পোকামাকড়ের আক্রমণ হয় না।,বারি অড়হর-১ গাছের কাণ্ড গোড়ার দিকে কাষ্ঠল বর্ণের এবং উপরের দিকে সবুজ।,-3.638671875,5.908203125,False,0.12121212121212122,0.8695652173913044,0.36046511627906974,1.0,generative,বারি অড়হর-১ গাছের কাণ্ড গোড়ার দিকে কাষ্ঠল বর্ণের এবং উপরের দিকে সবুজ।,0.8695652173913044,1.0
535,কাঁঠালের মাটি ও জমি নির্বাচন সম্পর্কে কী বলা হয়েছে?,"দোআঁশ, বেলে দোআঁশ, এঁটেল এমন কি কাকুরে মাটিতেও এর চাষ করা যায়।",সাধারণত উঁচু ও মাঝারি উঁচু জমি যেখানে পানি নিষ্কাশনের সুব্যবস্থা রয়েছে এমন উর্বর জমি কাঁঠালের চাষের জন্য উপযোগী।,"কাঁঠাল অম্লীয় মাটিতে বেশি উপযোগী, দোআঁশ, বেলে দোআঁশ, এঁটেল এমন কি কাকুরে মাটিতেও চাষ করা যায় এবং উঁচু ও মাঝারি উঁচু জমি যেখানে পানি নিষ্কাশনে",-0.06689453125,1.48681640625,True,0.06666666666666667,0.5945945945945945,0.3694267515923567,0.9714285714285714,generative,"কাঁঠাল অম্লীয় মাটিতে বেশি উপযোগী, দোআঁশ, বেলে দোআঁশ, এঁটেল এমন কি কাকুরে মাটিতেও চাষ করা যায় এবং উঁচু ও মাঝারি উঁচু জমি যেখানে পানি নিষ্কাশনে",0.5945945945945945,0.9714285714285714
538,লটকন সম্পর্কে মাদা তৈরির পর চারা লাগানোর সময় বিষয়ে কী বলা হয়েছে?,মাদা তৈরির ১৫-২০ দিন পর চারা/কলম লাগাতে হবে।,মাদা তৈরির ১৫-২০ দিন পর চারা/কলম লাগাতে হবে।,মাদা তৈরির ১৫-২০ দিন পর চারা/কলম লাগাতে হবে।,3.412109375,7.09765625,False,1.0,1.0,1.0,1.0,extractive,মাদা তৈরির ১৫-২০ দিন পর চারা/কলম লাগাতে হবে।,1.0,1.0
546,বারি পানিকচু-৯-এর লতির সংখ্যা ও গড় ওজন সম্পর্কে কী তথ্য আছে?,"প্রতিটি লতির গড় ওজন ৩৩ গ্রাম, দৈর্ঘ্য ৬৪ সেমি এবং ব্যাস প্রায় ১.০ সেমি।","প্রতিটি লতির গড় ওজন ৩৩ গ্রাম, দৈর্ঘ্য ৬৪ সেমি এবং ব্যাস প্রায় ১.০ সেমি।",গাছ প্রতি লতির গড় সংখ্যা ৩০ টি এবং গড় ওজন ৮০০ গ্রাম।,0.93994140625,0.30322265625,False,1.0,0.3703703703703704,1.0,0.6434782608695653,generative,গাছ প্রতি লতির গড় সংখ্যা ৩০ টি এবং গড় ওজন ৮০০ গ্রাম।,0.3703703703703704,0.6434782608695653
